AccommodationId,AvailabilityId,CalenderDate,Available,Price,AdjustedPrice,MinimumNights,MaximumNights
39044764,501,2021-03-14,true,250.00,250.00,365,1125
39044764,502,2021-03-15,true,250.00,250.00,365,1125
39044764,503,2021-03-16,true,250.00,250.00,365,1125
39044764,504,2021-03-17,true,250.00,250.00,365,1125
39044764,505,2021-03-18,true,250.00,250.00,365,1125
39044764,506,2021-03-19,true,250.00,250.00,365,1125
39044764,507,2021-03-20,true,250.00,250.00,365,1125
39044764,508,2021-03-21,true,250.00,250.00,365,1125
39044764,509,2021-03-22,true,250.00,250.00,365,1125
39044764,510,2021-03-23,true,250.00,250.00,365,1125
39044764,511,2021-03-24,true,250.00,250.00,365,1125
39044764,512,2021-03-25,true,250.00,250.00,365,1125
39044764,513,2021-03-26,true,250.00,250.00,365,1125
39044764,514,2021-03-27,true,250.00,250.00,365,1125
39044764,515,2021-03-28,true,250.00,250.00,365,1125
39044764,516,2021-03-29,true,250.00,250.00,365,1125
39044764,517,2021-03-30,true,250.00,250.00,365,1125
39044764,518,2021-03-31,true,250.00,250.00,365,1125
39044764,519,2021-04-01,true,250.00,250.00,365,1125
39044764,520,2021-04-02,true,250.00,250.00,365,1125
39044764,521,2021-04-03,true,250.00,250.00,365,1125
39044764,522,2021-04-04,true,250.00,250.00,365,1125
39044764,523,2021-04-05,true,250.00,250.00,365,1125
39044764,524,2021-04-06,true,250.00,250.00,365,1125
39044764,525,2021-04-07,true,250.00,250.00,365,1125
39044764,526,2021-04-08,true,250.00,250.00,365,1125
39044764,527,2021-04-09,true,250.00,250.00,365,1125
39044764,528,2021-04-10,true,250.00,250.00,365,1125
39044764,529,2021-04-11,true,250.00,250.00,365,1125
39044764,530,2021-04-12,true,250.00,250.00,365,1125
39044764,531,2021-04-13,true,250.00,250.00,365,1125
39044764,532,2021-04-14,true,250.00,250.00,365,1125
39044764,533,2021-04-15,true,250.00,250.00,365,1125
39044764,534,2021-04-16,true,250.00,250.00,365,1125
38902496,535,2020-10-17,false,265.00,265.00,3,30
38902496,536,2020-10-18,false,265.00,265.00,3,30
38902496,537,2020-10-19,false,265.00,265.00,3,30
38902496,538,2020-10-20,false,265.00,265.00,3,30
38902496,539,2020-10-21,false,265.00,265.00,3,30
38902496,540,2020-10-22,false,265.00,265.00,3,30
38902496,541,2020-10-23,false,265.00,265.00,3,30
38902496,542,2020-10-24,false,265.00,265.00,3,30
38902496,543,2020-10-25,false,265.00,265.00,3,30
38902496,544,2020-10-26,false,265.00,265.00,3,30
38902496,545,2020-10-27,false,265.00,265.00,3,30
38902496,546,2020-10-28,false,265.00,265.00,3,30
38902496,547,2020-10-29,false,265.00,265.00,3,30
38902496,548,2020-10-30,false,265.00,265.00,3,30
38902496,549,2020-10-31,false,265.00,265.00,3,30
38902496,550,2020-11-01,false,265.00,265.00,3,30
38902496,551,2020-11-02,false,265.00,265.00,3,30
38902496,552,2020-11-03,false,265.00,265.00,3,30
38902496,553,2020-11-04,false,265.00,265.00,3,30
38902496,554,2020-11-05,false,265.00,265.00,3,30
38902496,555,2020-11-06,false,265.00,265.00,3,30
38902496,556,2020-11-07,false,265.00,265.00,3,30
38902496,557,2020-11-08,false,265.00,265.00,3,30
38902496,558,2020-11-09,false,265.00,265.00,3,30
38902496,559,2020-11-10,false,265.00,265.00,3,30
38902496,560,2020-11-11,false,265.00,265.00,3,30
38902496,561,2020-11-12,false,265.00,265.00,3,30
38902496,562,2020-11-13,false,265.00,265.00,3,30
38902496,563,2020-11-14,false,265.00,265.00,3,30
38902496,564,2020-11-15,false,265.00,265.00,3,30
38902496,565,2020-11-16,false,265.00,265.00,3,30
38902496,566,2020-11-17,false,265.00,265.00,3,30
38902496,567,2020-11-18,false,265.00,265.00,3,30
38902496,568,2020-11-19,false,265.00,265.00,3,30
38902496,569,2020-11-20,false,265.00,265.00,3,30
38902496,570,2020-11-21,false,265.00,265.00,3,30
38902496,571,2020-11-22,false,265.00,265.00,3,30
38902496,572,2020-11-23,false,265.00,265.00,3,30
38902496,573,2020-11-24,false,265.00,265.00,3,30
38902496,574,2020-11-25,false,265.00,265.00,3,30
38902496,575,2020-11-26,false,265.00,265.00,3,30
38902496,576,2020-11-27,false,265.00,265.00,3,30
38902496,577,2020-11-28,false,265.00,265.00,3,30
38902496,578,2020-11-29,false,265.00,265.00,3,30
38902496,579,2020-11-30,false,265.00,265.00,3,30
38902496,580,2020-12-01,false,265.00,265.00,3,30
38902496,581,2020-12-02,false,265.00,265.00,3,30
38902496,582,2020-12-03,false,265.00,265.00,3,30
38902496,583,2020-12-04,false,265.00,265.00,3,30
38902496,584,2020-12-05,false,265.00,265.00,3,30
38902496,585,2020-12-06,false,265.00,265.00,3,30
38902496,586,2020-12-07,false,265.00,265.00,3,30
38902496,587,2020-12-08,false,265.00,265.00,3,30
38902496,588,2020-12-09,false,265.00,265.00,3,30
38902496,589,2020-12-10,false,265.00,265.00,3,30
38902496,590,2020-12-11,false,265.00,265.00,3,30
38902496,591,2020-12-12,false,265.00,265.00,3,30
38902496,592,2020-12-13,false,265.00,265.00,3,30
38902496,593,2020-12-14,false,265.00,265.00,3,30
38902496,594,2020-12-15,false,265.00,265.00,3,30
38902496,595,2020-12-16,false,265.00,265.00,3,30
38902496,596,2020-12-17,false,265.00,265.00,3,30
38902496,597,2020-12-18,false,265.00,265.00,3,30
38902496,598,2020-12-19,false,265.00,265.00,3,30
38902496,599,2020-12-20,false,265.00,265.00,3,30
38902496,600,2020-12-21,false,265.00,265.00,3,30
38902496,601,2020-12-22,false,265.00,265.00,3,30
38902496,602,2020-12-23,false,265.00,265.00,3,30
38902496,603,2020-12-24,false,265.00,265.00,3,30
38902496,604,2020-12-25,false,265.00,265.00,3,30
38902496,605,2020-12-26,false,265.00,265.00,3,30
38902496,606,2020-12-27,false,265.00,265.00,3,30
38902496,607,2020-12-28,false,265.00,265.00,3,30
38902496,608,2020-12-29,false,265.00,265.00,3,30
38902496,609,2020-12-30,false,265.00,265.00,3,30
38902496,610,2020-12-31,false,265.00,265.00,3,30
38902496,611,2021-01-01,false,265.00,265.00,3,30
38902496,612,2021-01-02,false,265.00,265.00,3,30
38902496,613,2021-01-03,false,265.00,265.00,3,30
38902496,614,2021-01-04,false,265.00,265.00,3,30
38902496,615,2021-01-05,false,265.00,265.00,3,30
38902496,616,2021-01-06,false,265.00,265.00,3,30
38902496,617,2021-01-07,false,265.00,265.00,3,30
38902496,618,2021-01-08,false,265.00,265.00,3,30
38902496,619,2021-01-09,false,265.00,265.00,3,30
38902496,620,2021-01-10,false,265.00,265.00,3,30
38902496,621,2021-01-11,false,265.00,265.00,3,30
38902496,622,2021-01-12,false,265.00,265.00,3,30
38902496,623,2021-01-13,false,265.00,265.00,3,30
38902496,624,2021-01-14,false,265.00,265.00,3,30
38902496,625,2021-01-15,false,265.00,265.00,3,30
38902496,626,2021-01-16,false,265.00,265.00,3,30
38902496,627,2021-01-17,false,265.00,265.00,3,30
38902496,628,2021-01-18,false,265.00,265.00,3,30
38902496,629,2021-01-19,false,265.00,265.00,3,30
38902496,630,2021-01-20,false,265.00,265.00,3,30
38902496,631,2021-01-21,false,265.00,265.00,3,30
38902496,632,2021-01-22,false,265.00,265.00,3,30
38902496,633,2021-01-23,false,265.00,265.00,3,30
38902496,634,2021-01-24,false,265.00,265.00,3,30
38902496,635,2021-01-25,false,265.00,265.00,3,30
38902496,636,2021-01-26,false,265.00,265.00,3,30
38902496,637,2021-01-27,false,265.00,265.00,3,30
38902496,638,2021-01-28,false,265.00,265.00,3,30
38902496,639,2021-01-29,false,265.00,265.00,3,30
38902496,640,2021-01-30,false,265.00,265.00,3,30
38902496,641,2021-01-31,false,265.00,265.00,3,30
38902496,642,2021-02-01,false,265.00,265.00,3,30
38902496,643,2021-02-02,false,265.00,265.00,3,30
38902496,644,2021-02-03,false,265.00,265.00,3,30
38902496,645,2021-02-04,false,265.00,265.00,3,30
38902496,646,2021-02-05,false,265.00,265.00,3,30
38902496,647,2021-02-06,false,265.00,265.00,3,30
38902496,648,2021-02-07,false,265.00,265.00,3,30
38902496,649,2021-02-08,false,265.00,265.00,3,30
38902496,650,2021-02-09,false,265.00,265.00,3,30
38902496,651,2021-02-10,false,265.00,265.00,3,30
38902496,652,2021-02-11,false,265.00,265.00,3,30
38902496,653,2021-02-12,false,265.00,265.00,3,30
38902496,654,2021-02-13,false,265.00,265.00,3,30
38902496,655,2021-02-14,false,265.00,265.00,3,30
38902496,656,2021-02-15,false,265.00,265.00,3,30
38902496,657,2021-02-16,false,265.00,265.00,3,30
38902496,658,2021-02-17,false,265.00,265.00,3,30
38902496,659,2021-02-18,false,265.00,265.00,3,30
38902496,660,2021-02-19,false,265.00,265.00,3,30
38902496,661,2021-02-20,false,265.00,265.00,3,30
38902496,662,2021-02-21,false,265.00,265.00,3,30
38902496,663,2021-02-22,false,265.00,265.00,3,30
38902496,664,2021-02-23,false,265.00,265.00,3,30
38902496,665,2021-02-24,false,265.00,265.00,3,30
38902496,666,2021-02-25,false,265.00,265.00,3,30
38902496,667,2021-02-26,false,265.00,265.00,3,30
38902496,668,2021-02-27,false,265.00,265.00,3,30
38902496,669,2021-02-28,false,265.00,265.00,3,30
38902496,670,2021-03-01,false,265.00,265.00,3,30
38902496,671,2021-03-02,false,265.00,265.00,3,30
38902496,672,2021-03-03,false,265.00,265.00,3,30
38902496,673,2021-03-04,false,265.00,265.00,3,30
38902496,674,2021-03-05,false,265.00,265.00,3,30
38902496,675,2021-03-06,false,265.00,265.00,3,30
38902496,676,2021-03-07,false,265.00,265.00,3,30
38902496,677,2021-03-08,false,265.00,265.00,3,30
38902496,678,2021-03-09,false,265.00,265.00,3,30
38902496,679,2021-03-10,false,265.00,265.00,3,30
38902496,680,2021-03-11,false,265.00,265.00,3,30
38902496,681,2021-03-12,false,265.00,265.00,3,30
38902496,682,2021-03-13,false,265.00,265.00,3,30
38902496,683,2021-03-14,false,265.00,265.00,3,30
38902496,684,2021-03-15,false,265.00,265.00,3,30
38902496,685,2021-03-16,false,265.00,265.00,3,30
38902496,686,2021-03-17,false,265.00,265.00,3,30
38902496,687,2021-03-18,false,265.00,265.00,3,30
38902496,688,2021-03-19,false,265.00,265.00,3,30
38902496,689,2021-03-20,false,265.00,265.00,3,30
38902496,690,2021-03-21,false,265.00,265.00,3,30
38902496,691,2021-03-22,false,265.00,265.00,3,30
38902496,692,2021-03-23,false,265.00,265.00,3,30
38902496,693,2021-03-24,false,265.00,265.00,3,30
38902496,694,2021-03-25,false,265.00,265.00,3,30
38902496,695,2021-03-26,false,265.00,265.00,3,30
38902496,696,2021-09-26,false,265.00,265.00,3,30
38902496,697,2021-09-27,false,265.00,265.00,3,30
38902496,698,2021-09-28,false,265.00,265.00,3,30
38902496,699,2021-09-29,false,265.00,265.00,3,30
