hostId,hostUrl,hostName,hostAbout,hostResponseTime,hostResponseRate,hostAcceptanceRate,hostIsSuperhost,hostPictureUrl,hostSince
180273152,https://www.airbnb.com/users/show/180273152,Caroilin,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/646dc4e9-21ad-42d3-8386-b25797f750f4.jpg?aki_policy=profile_x_medium,2018-03-24
92583912,https://www.airbnb.com/users/show/92583912,Nicola,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/d4192c74-450a-4b46-a46d-60b3cc38d02c.jpg?aki_policy=profile_x_medium,2016-08-30
101831300,https://www.airbnb.com/users/show/101831300,Barry & Roisin,"We fell in love with Donegal after holidaying there over the years and had hoped to move there some day. Ten years ago we done just that and upped sticks from Belfast N. Ireland and moved into our traditional Donegal cottage. We've converted an old traditional threshing barn on our property which we now call Shooting Star Barn. We invite you to come and enjoy a stay in this idyllic hideaway nestled among the Hills of Donegal. We look forward to welcoming you to one of the most beautiful, unspoiled parts of Ireland!",within an hour,100,96,true,https://a0.muscache.com/im/pictures/user/b61f463e-d8c6-4917-9b2e-86ee3851721b.jpg?aki_policy=profile_x_medium,2016-10-30
43511605,https://www.airbnb.com/users/show/43511605,Joana,"32 year old Portuguese living in Dublin for the past 8 years. I'm a respectful, friendly and bubbly individual. Joined Airbnb to travel in a more ""familiar"" and local environment. Saw the benefits and a while after was able to start facilitating that experience to others by hosting people in a place I used to live in. Once I moved unfortunately no longer could continue doing it but still like travelling in that comfortable friendly and getting embedded in the local environment. Travelling, meeting new people and having new experiences is definitely one of my favorite things in the world , airbnb is a great avenue for this.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/afc615ca-3114-469a-bfc0-de468e423057.jpg?aki_policy=profile_x_medium,2015-09-06
176358180,https://www.airbnb.com/users/show/176358180,Aggie,"Fun couple happy to share our home, provide a comfortable and friend place to lay your head.",within a few hours,100,100,false,https://a0.muscache.com/im/pictures/user/564cc75b-5341-484f-b876-3fda49752a47.jpg?aki_policy=profile_x_medium,2018-03-03
43563634,https://www.airbnb.com/users/show/43563634,Mathieu,"Bonjour, Je m'appelle Mathieu, je travaille sur Dublin depuis 1 an dans la vente dans une boite d'informatique. Grand passionné de sport je voyage beaucoup et ai donc décidé de me mettre sur Airbnb :) A bientôt, Mathieu.",N/A,0,0,false,https://a0.muscache.com/im/users/43563634/profile_pic/1441619953/original.jpg?aki_policy=profile_x_medium,2015-09-07
59920509,https://www.airbnb.com/users/show/59920509,Clark,"Hi, we enjoy travel with comfort, good food, and long walk with our dog. As hosts, we strive to accommodate you with comfort and privacy.",within an hour,100,88,true,https://a0.muscache.com/im/pictures/user/83b48fb2-3dcb-4b17-a7b9-3687b4195461.jpg?aki_policy=profile_x_medium,2016-02-22
13886680,https://www.airbnb.com/users/show/13886680,Kristen,,within an hour,100,100,false,https://a0.muscache.com/im/users/13886680/profile_pic/1398115441/original.jpg?aki_policy=profile_x_medium,2014-04-04
65607227,https://www.airbnb.com/users/show/65607227,Orfhliath,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/f6a386c8-bde1-4df2-9e70-bbd1377eebb6.jpg?aki_policy=profile_x_medium,2016-04-03
77553923,https://www.airbnb.com/users/show/77553923,Margaret,"Hi, I'm Margaret, I'm a friendly, retired Irish lady, who travels a lot and is looking for nice people to occupy my charming townhouse at the end of a cul-de-sac, with its own private courtyard and a free parking space on the street. You can easily reach the city centre by foot and at the top of the street, you will find public transport links, shops, bars and restaurants. The house has 2 bedrooms and sleeps 5. I hope you will enjoy Dublin as much as I do!",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/f86dec12-2afc-4535-857f-c01b222c9328.jpg?aki_policy=profile_x_medium,2016-06-13
31659853,https://www.airbnb.com/users/show/31659853,Thomas,We are running an ECO - Farm in the unspoilt landscape of Donegal on the north western edge of the Blue Stack Mountains. We offer three self-contained holiday apartments and one en-suit room all with access to a beautiful airy courtyard area. The Eco Farm has plenty of space for everybody. Come and enjoy the uniqueness of Donegal.,within an hour,90,100,false,https://a0.muscache.com/im/pictures/user/44d73b7f-a58c-4e6b-86a5-f2ed96e05c37.jpg?aki_policy=profile_x_medium,2015-04-21
99725020,https://www.airbnb.com/users/show/99725020,Brian,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/fd6a3e67-c5cf-4f90-aa78-a553fc74e1f5.jpg?aki_policy=profile_x_medium,2016-10-15
99472805,https://www.airbnb.com/users/show/99472805,Andrea,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/6c1c567e-9c4c-4ca1-9567-e3de6523c9a6.jpg?aki_policy=profile_x_medium,2016-10-13
23862807,https://www.airbnb.com/users/show/23862807,Naiara,"Hi, I'm Naiara and I have lived in Dublin with my husband Fernando since 2014. We have always opened our house to host friends and people that have just arrived in Ireland. We are very pleased to help making your stay in Dublin even better.",N/A,0,75,false,https://a0.muscache.com/im/pictures/user/e10b9ab4-eed2-4925-87a0-79d8e909e5ea.jpg?aki_policy=profile_x_medium,2014-11-17
3146345,https://www.airbnb.com/users/show/3146345,Marion And Cyril,"Hi, we're Marion, Cyril & Stella, a French family from Paris, France who moved to Dublin, Ireland about 4 years ago. We're easy going, open-minded & tidy people. We like to cook, travel and grow our hair (especially Cyril)!",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/93b74de2-5c3f-439c-bf57-a94406eab741.jpg?aki_policy=profile_x_medium,2012-08-03
25768731,https://www.airbnb.com/users/show/25768731,Tim,,within a day,100,65,true,https://a0.muscache.com/im/users/25768731/profile_pic/1437534582/original.jpg?aki_policy=profile_x_medium,2015-01-07
123745971,https://www.airbnb.com/users/show/123745971,Especial,"We offer carefully hand-picked vacation rentals to our business or leisure travelers, from short term to long term rentals in London, Paris, New York, Rome, Dublin and different parts of the world.",within an hour,100,33,false,https://a0.muscache.com/im/pictures/user/98ec9f58-f6d3-4f21-bb3d-1a0983e9b960.jpg?aki_policy=profile_x_medium,2017-04-01
60388036,https://www.airbnb.com/users/show/60388036,Corinna,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/11ec90a6-c7ca-491b-9e6a-43684cef120e.jpg?aki_policy=profile_x_medium,2016-02-25
12688054,https://www.airbnb.com/users/show/12688054,Micol,"Working & living in Dublin - when i'm not working i am travelling. Lived in Italy, UK, Spain, South America and Ireland so far. Whats next? My hobbies are definitely yoga, music, and art! I play the piano, I love going to art exhibitions, gigs and music festivals. I am a big yoga fan and love doing sports and keeping active! Also enjoy wining & dining with friends!",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/c30c34c8-361e-4cd6-b2ec-1212b247aa72.jpg?aki_policy=profile_x_medium,2014-03-01
261939475,https://www.airbnb.com/users/show/261939475,Henrietta Suites,,within a day,100,100,true,https://a0.muscache.com/im/pictures/user/895eb641-1bea-4684-915f-7fec8dccd7a5.jpg?aki_policy=profile_x_medium,2019-05-15
36889402,https://www.airbnb.com/users/show/36889402,Katsiaryna,,within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/83fec157-4cd5-43ff-86bc-398fdcb9046d.jpg?aki_policy=profile_x_medium,2015-06-27
357188761,https://www.airbnb.com/users/show/357188761,Emerson,"I'm Brazilian guy I love meeting new people and share experiences around the world. I came to learn english, try new career in Europe. Music is one thing I love the most, if you like play guitar we can have a very good time together.",within a day,65,96,false,https://a0.muscache.com/im/pictures/user/caa3f5e7-c664-4b47-926f-8d6cd1fb0efd.jpg?aki_policy=profile_x_medium,2020-07-19
170049447,https://www.airbnb.com/users/show/170049447,Ivan,Fabulous,N/A,0,25,false,https://a0.muscache.com/im/pictures/user/dea8acc6-47fb-427b-ac35-00797a63f4aa.jpg?aki_policy=profile_x_medium,2018-01-26
21647384,https://www.airbnb.com/users/show/21647384,Paul,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/f694bf16-ead7-40bd-8175-a46decc3d1fd.jpg?aki_policy=profile_x_medium,2014-09-22
228862428,https://www.airbnb.com/users/show/228862428,Swuite,,within a day,60,100,false,https://a0.muscache.com/im/pictures/user/10d513bf-b3a7-4ca2-b012-5daaf228875b.jpg?aki_policy=profile_x_medium,2018-12-03
22409907,https://www.airbnb.com/users/show/22409907,Darragh,"A 25 year old doctor working in Dublin, Ireland. I'm an easy going person who is looking to see the world whenever I can get some time off!",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/854627a1-a0a2-41b6-92db-6356591fee68.jpg?aki_policy=profile_x_medium,2014-10-11
131448984,https://www.airbnb.com/users/show/131448984,Angela,,within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/e8168be1-e402-46d9-839a-b29e4694a2e6.jpg?aki_policy=profile_x_medium,2017-05-22
213368960,https://www.airbnb.com/users/show/213368960,Fabio,We enjoy to host a warm welcome and provide a comfortable stay for anyone exploring Dublin. We are easy-going and communicative. We share a love for travel ourselves and enjoy to welcome different nationalities to the city with the advantage of our central location. We work and study meaning we are not always home but are also available to communicate with our guests via message at all times. We are very eager to be as helpful as possible and can recommend tourist tips aswell.,N/A,0,91,false,https://a0.muscache.com/im/pictures/user/8cb7467e-0651-4c00-b374-5ce5732fa9f0.jpg?aki_policy=profile_x_medium,2018-09-03
260461252,https://www.airbnb.com/users/show/260461252,Ellie,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/f2565ea6-178d-4565-b759-a760d92f15a0.jpg?aki_policy=profile_x_medium,2019-05-07
10111642,https://www.airbnb.com/users/show/10111642,James,I live in Dublin have 4 kids and enjoy showing visitors my city,within a few hours,100,46,false,https://a0.muscache.com/im/users/10111642/profile_pic/1384829043/original.jpg?aki_policy=profile_x_medium,2013-11-18
125150723,https://www.airbnb.com/users/show/125150723,Kevin,,within a day,80,100,true,https://a0.muscache.com/im/pictures/user/4e96476c-d216-4a72-89a6-0f3af1150398.jpg?aki_policy=profile_x_medium,2017-04-10
123566519,https://www.airbnb.com/users/show/123566519,Breda,"Hi, we live in the picturesque area of West Donegal and are very happy to welcome you to this wonderful location.",within a few hours,100,32,true,https://a0.muscache.com/im/pictures/user/05e8adef-02b2-43d9-99f9-f484550dd721.jpg?aki_policy=profile_x_medium,2017-03-31
4026800,https://www.airbnb.com/users/show/4026800,Phaolo,IDublin,N/A,0,81,false,https://a0.muscache.com/im/users/4026800/profile_pic/1351816487/original.jpg?aki_policy=profile_x_medium,2012-10-31
135661579,https://www.airbnb.com/users/show/135661579,Leo,,N/A,0,100,true,https://a0.muscache.com/im/pictures/user/164ebfdd-d833-4e81-bf81-231394b17340.jpg?aki_policy=profile_x_medium,2017-06-18
369617995,https://www.airbnb.com/users/show/369617995,Kathleen,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/8d159ab6-5d4b-4dd1-8dad-7fd6af90af35.jpg?aki_policy=profile_x_medium,2020-09-28
10225838,https://www.airbnb.com/users/show/10225838,Aleida,,N/A,0,0,false,https://a0.muscache.com/im/users/10225838/profile_pic/1440406222/original.jpg?aki_policy=profile_x_medium,2013-11-24
251479861,https://www.airbnb.com/users/show/251479861,Generator,"You'll find Generator Dublin in the hip Smithfield neighbourhood; adjacent to the Jameson Distillery and just a short walk from Temple Bar. Our Dublin hotel features open social spaces and is equipped with a café/restaurant and a bar on-site. With its reclaimed wood, exposed brickwork and original stonework, the place has an unruffled, industrial feel. Our Dublin hostel even boasts a jacuzzi suite; a shared room that comes with a hot tub! It’s ideal for a girls’ or boys’ weekend away – especially if you’re after a more luxurious budget hotel experience in Dublin. From the Irish music belting out of the pubs in Temple Bar to the elegant splendour of Georgian terraces and squares, the city has many fascinating faces – every one of them ready to greet you with a welcoming smile and a pint of Guinness.",within an hour,100,98,false,https://a0.muscache.com/im/pictures/user/41bb4710-0ea2-46fa-a2df-a9ce323b98c7.jpg?aki_policy=profile_x_medium,2019-03-27
60747072,https://www.airbnb.com/users/show/60747072,Carol,"I moved to Sheephaven Bay in Donegal after falling in love with the place while holidaying in the area. I lived in London prior to that, I've done plenty of traveling internationally and within Ireland, I hike, cycle, sail, kayak, garden, cook, read, tinker and paint. Love nature, pondering, and making things. Life motto? Mmmh…….. “Life is like riding a bike, to keep balance you gotta keep on moving""",within an hour,100,97,true,https://a0.muscache.com/im/pictures/user/56095445-dec5-4097-a9a0-550091c27056.jpg?aki_policy=profile_x_medium,2016-02-28
266244126,https://www.airbnb.com/users/show/266244126,Gustavo,"I'm Gustavo, a professional guy who works in the digital marketing industry. I enjoy meeting new people and cultures. looking forward to host people from all over the world, Hope you can feel more like visiting a friend than just staying at stranger's place. I'm friendly, energetic and organized.",N/A,0,100,false,https://a0.muscache.com/im/pictures/user/21e0c73c-ec07-4e1a-8282-dda3d0e38108.jpg?aki_policy=profile_x_medium,2019-06-04
225732511,https://www.airbnb.com/users/show/225732511,Gardiner,,within an hour,100,99,false,https://a0.muscache.com/im/pictures/user/6e2aa906-2ccd-445b-ba88-20c562fe377e.jpg?aki_policy=profile_x_medium,2018-11-14
81042604,https://www.airbnb.com/users/show/81042604,Jacob And Emma,"Young couple working in professional services, living in central Dublin.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/72dd01e1-46b1-4f48-8359-31881c6d9904.jpg?aki_policy=profile_x_medium,2016-07-01
142245924,https://www.airbnb.com/users/show/142245924,Gwen,,within a day,50,67,false,https://a0.muscache.com/im/pictures/user/788fa6ca-45c2-4418-9d65-2e6ec844ffc7.jpg?aki_policy=profile_x_medium,2017-07-24
226616644,https://www.airbnb.com/users/show/226616644,Fabiana,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/a2e48e4b-a430-45eb-9db7-b1445ffbcb5a.jpg?aki_policy=profile_x_medium,2018-11-20
264806441,https://www.airbnb.com/users/show/264806441,Sonder (Dublin),"At Sonder, your comfort and wellbeing are our number one priority. Our contact-free check-in and pre-cleaning limits your in-person interaction during your stay. We've also heightened our cleaning practices based on expert advice from the CDC and WHO. Beyond these standards, every Sonder is thoughtfully designed as an all-in-one living space for work, play, or life. No matter what you're looking for, there’s a Sonder for you.",within an hour,98,99,false,https://a0.muscache.com/im/pictures/user/6363230d-220d-4933-8f1b-3dfb29ba1d90.jpg?aki_policy=profile_x_medium,2019-05-28
138708261,https://www.airbnb.com/users/show/138708261,Aidan,,N/A,0,95,true,https://a0.muscache.com/im/pictures/user/accdc3ec-f1fe-4591-9eb1-d0e592ba7b5a.jpg?aki_policy=profile_x_medium,2017-07-05
34424375,https://www.airbnb.com/users/show/34424375,Danny,keen cyclist walker swim in summertime into local culture and arts taxi owner extensive knowledge of trails walking group leader trained for outdoor treks and guiding on hills avid reader and enjoy er of occasional pint. tried surfing snorkeling camping volunteer with an gascie,within an hour,100,100,false,https://a0.muscache.com/im/users/34424375/profile_pic/1432822507/original.jpg?aki_policy=profile_x_medium,2015-05-28
94415143,https://www.airbnb.com/users/show/94415143,Misha,"Friendly, tidy and passionate about traveling.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/e3db1856-62fc-4b80-b9d2-928342047916.jpg?aki_policy=profile_x_medium,2016-09-09
162625633,https://www.airbnb.com/users/show/162625633,Angélica,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/008e8ac3-409e-4315-ad76-56e6e83241de.jpg?aki_policy=profile_x_medium,2017-12-14
160171144,https://www.airbnb.com/users/show/160171144,Gavin And  Anne,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/322884e8-2c6c-4417-97aa-611bf09fee37.jpg?aki_policy=profile_x_medium,2017-11-26
281551510,https://www.airbnb.com/users/show/281551510,Des,"Beautifully located traditional hide-away cottage surrounded by mature trees and gardens in tranquil spot in Donegal Highlands. Views of the mountains (close to Errigal) with glorious beaches nearby. Close to village of Gortahork with amenities (shops, hotel, pubs etc). Large garden with lawn suitable for camping (by arrangement), stone patio with dining table and chairs, tower beds etc. Cosy kitchen/living room with open fire (usually burning turf) and mod cons [fridge, washing machine, electric cooker, microwave etc). Large bedroom with double bed and smaller bedroom with bunk beds. Modern bathroom with electric shower, wc and washing basin. Excellent area for walking/cycling, surfing, swimming, fishing (sea, river and lake) and sailing. Bus routes to Derry (1.5 hours) and Dublin (5 hours). Airports Belfast 3 hrs. Dublin 4.5 hrs",N/A,0,50,false,https://a0.muscache.com/im/pictures/user/2a115c8c-81cf-43c6-8ef9-3736c51aafcc.jpg?aki_policy=profile_x_medium,2019-08-01
142409910,https://www.airbnb.com/users/show/142409910,Estefania,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/fe9d0a4e-b82a-4829-b2b5-a497abed02ba.jpg?aki_policy=profile_x_medium,2017-07-25
47961939,https://www.airbnb.com/users/show/47961939,Lucas,"I've been living in Ireland for 3 years doing IT degree. We have a very good atmosphere in the house, right now we are 4 people living in the house. two from Brazil, one from Austria and one from Italy. We like to socialize with the people we host in our home, so if you have any question about the apartment do not hesitate to ask me.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/895dbf6f-ab36-42ed-b40e-4ec7cf1211ee.jpg?aki_policy=profile_x_medium,2015-11-02
65775002,https://www.airbnb.com/users/show/65775002,Jeff,"I am a keen cyclist who loves taking in the beautiful Irish scenery and enjoying the great outdoors with my family. We have a home in Northern Ireland and also a house in Donegal that we love dearly, which also allows the kids to enjoy the great surf around this coast. We are extremely lucky to live where we do and wish for others to enjoy it too. I also enjoy trips abroad, with favourite destinations including Australia, the good ole USA and back to England where I lived for a number of years. Favourite types of books and films includes anything Marvel and Spy Thrillers e.g. all Bond to Bridge of Spies. Enjoys all types of foods, as long as the Indigestion tables are at hand. As a host I want to showcase the beautiful Irish countryside, at the same time as providing a home away from home, making sure your privacy as a guest is maintained.",within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/9e509c7b-f9b2-4e36-adff-605fbd87d290.jpg?aki_policy=profile_x_medium,2016-04-04
111705559,https://www.airbnb.com/users/show/111705559,Seonaid,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/758953bb-6e6a-43c8-bfb6-d17a970ec929.jpg?aki_policy=profile_x_medium,2017-01-16
94401236,https://www.airbnb.com/users/show/94401236,Mary,I am married to William and have one son. We love being outdoors walking or cycling and thoroughly enjoy living where we are in this beautiful part of Ireland. In our spare time to like to see different parts of the world.,within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/78e47760-727b-43fe-8fb6-310ed1adfc86.jpg?aki_policy=profile_x_medium,2016-09-09
358036270,https://www.airbnb.com/users/show/358036270,Dermot,"HI I'm Dermot I currently work in the hospitality industry in dublin, I used to run one of the busiest backpacker hostels in Dublin and one of the largest pop up apart hotels in Ireland. I pretty much know everything you need to know about the city so if you want any advice or if I can help in any way, that's what I love to do! My Top 5 thing's I couldn't possibly live without are 1: Dublin pub's 2: A traditional Irish music session is fantastic with some Irish Food. 3: Human contact. I love people so much so I have put myself in a job where I pretty much meet 300 people a day! 4: Phone .. Keeping in contact with my diversely international friend list can be tough , but with the joy of the interwebs today..keeping in touch can be a breeze. 5. A nice Howth village Cliff walk with fish and Chips is a must if you visit Dublin. 6: Family..that's a no brainer! I love movies more than books usually. My top film ever is a toss up between Die Hard and the Shawshank Redemption",within an hour,100,91,true,https://a0.muscache.com/im/pictures/user/3a2e7ed0-b84a-44b6-871e-5adad3b6ba79.jpg?aki_policy=profile_x_medium,2020-07-23
49292978,https://www.airbnb.com/users/show/49292978,Josh,Hey,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/f0200676-496f-40f9-84c9-c17a9118a482.jpg?aki_policy=profile_x_medium,2015-11-17
176358180,https://www.airbnb.com/users/show/176358180,Aggie,"Fun couple happy to share our home, provide a comfortable and friend place to lay your head.",within a few hours,100,100,false,https://a0.muscache.com/im/pictures/user/564cc75b-5341-484f-b876-3fda49752a47.jpg?aki_policy=profile_x_medium,2018-03-03
93992277,https://www.airbnb.com/users/show/93992277,Sandra,,within an hour,93,100,true,https://a0.muscache.com/im/pictures/user/b8593230-d03a-46bb-90cc-310b7d96e0bc.jpg?aki_policy=profile_x_medium,2016-09-07
318660519,https://www.airbnb.com/users/show/318660519,Tushita,,within an hour,90,33,false,https://a0.muscache.com/im/pictures/user/32d8203a-425f-4067-8b5a-d9be6ed238a1.jpg?aki_policy=profile_x_medium,2019-12-18
23725809,https://www.airbnb.com/users/show/23725809,Finnian,,N/A,0,0,false,https://a0.muscache.com/im/users/23725809/profile_pic/1415950262/original.jpg?aki_policy=profile_x_medium,2014-11-14
32682471,https://www.airbnb.com/users/show/32682471,John,"I'm a musician and I love great food, travelling, terrible movies (particularly Sci-Fi and Horror) and of course great music.",within an hour,100,95,true,https://z0.muscache.cn/im/pictures/user/5d989b22-66c3-41df-8de0-4afcb609aaae.jpg?aki_policy=profile_x_medium,2015-05-05
153872542,https://www.airbnb.com/users/show/153872542,Conor,,within an hour,100,69,false,https://a0.muscache.com/im/pictures/user/bca64f86-0f40-424c-be0a-dd5b1dfc201f.jpg?aki_policy=profile_x_medium,2017-10-09
84537478,https://www.airbnb.com/users/show/84537478,Treacy,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/4025a21f-5fb8-474d-a0ed-d9ef957bbb0b.jpg?aki_policy=profile_x_medium,2016-07-18
102127035,https://www.airbnb.com/users/show/102127035,Ciara,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/81b57488-b6e2-4396-b267-f3339fbe0559.jpg?aki_policy=profile_x_medium,2016-11-01
228862428,https://www.airbnb.com/users/show/228862428,Swuite,,within a day,60,100,false,https://a0.muscache.com/im/pictures/user/10d513bf-b3a7-4ca2-b012-5daaf228875b.jpg?aki_policy=profile_x_medium,2018-12-03
32584478,https://www.airbnb.com/users/show/32584478,Shane,,within a day,100,13,false,https://a0.muscache.com/im/users/32584478/profile_pic/1430757546/original.jpg?aki_policy=profile_x_medium,2015-05-04
22683363,https://www.airbnb.com/users/show/22683363,Conor,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/f95b8585-ae90-4c19-9e63-d67f07813bcb.jpg?aki_policy=profile_x_medium,2014-10-18
230555658,https://www.airbnb.com/users/show/230555658,Mar,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/fd974e4b-97ba-4aa0-899f-bdb56aee9ef8.jpg?aki_policy=profile_x_medium,2018-12-13
250149359,https://www.airbnb.com/users/show/250149359,Suna,,N/A,0,43,false,https://a0.muscache.com/im/pictures/user/f5a80c38-6f6d-4265-add7-3bad903c474f.jpg?aki_policy=profile_x_medium,2019-03-20
3722200,https://www.airbnb.com/users/show/3722200,Bert,Seabreeze cottages is a large open plan cottage with open fire place and dining room all living space looks out over the sea and mountains.,within an hour,100,47,false,https://a0.muscache.com/im/users/3722200/profile_pic/1349080304/original.jpg?aki_policy=profile_x_medium,2012-10-01
6250703,https://www.airbnb.com/users/show/6250703,John,Cheers John,N/A,0,64,false,https://a0.muscache.com/im/users/6250703/profile_pic/1367923775/original.jpg?aki_policy=profile_x_medium,2013-05-06
51488888,https://www.airbnb.com/users/show/51488888,Matej,I am a young motivated professional that likes to try new things travel and dance argentine tango.,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/c275059a-11b3-49a7-bbee-fd44468484e4.jpg?aki_policy=profile_x_medium,2015-12-16
170760974,https://www.airbnb.com/users/show/170760974,Damien,,within an hour,100,75,false,https://a0.muscache.com/im/pictures/user/e9ae9877-66f4-4eeb-9b46-d97a34748cb0.jpg?aki_policy=profile_x_medium,2018-01-30
20663644,https://www.airbnb.com/users/show/20663644,Paul,,N/A,0,100,false,https://a0.muscache.com/im/users/20663644/profile_pic/1409262131/original.jpg?aki_policy=profile_x_medium,2014-08-28
56322091,https://www.airbnb.com/users/show/56322091,Jen,"I am a strong believer in the sharing economy, and feel that platforms like Airbnb, create vital opportunities for people of all walks of life to meet others of the Globalised world, giving them joy, valuable insights and inspiration to make their lives, and the lives of others better when they return to their home base. I also love traveling, and staying in other peoples Airbnbs to learn from the way they do their thing. As a rule, I always leave their place as clean as I found it. If you have any questions, please hit the contact host button and I will happily help in any way that is possible! I am an owner of Hosted Remotely servcies. Jen",within an hour,100,96,true,https://a0.muscache.com/im/pictures/user/65a2282b-9389-44db-a51b-dc787cc88664.jpg?aki_policy=profile_x_medium,2016-01-27
239983563,https://www.airbnb.com/users/show/239983563,Rebecca,,N/A,0,80,false,https://a0.muscache.com/im/pictures/user/2023ea0a-4236-4351-8ce3-12ff3db55625.jpg?aki_policy=profile_x_medium,2019-01-30
29619359,https://www.airbnb.com/users/show/29619359,John,Hi I am John and I live just outside Dublin. I moved out of the city and now renting my flats on airbnb. My hobbies are travelling and horse riding. I enjoy being an airbnb host as I can meet guests from all over the globe.,within an hour,100,89,false,https://a0.muscache.com/im/pictures/user/287faefe-0237-47ea-a08d-4f8c3d490460.jpg?aki_policy=profile_x_medium,2015-03-19
114375955,https://www.airbnb.com/users/show/114375955,Marion & Laura,We are two friends living in Dublin city centre.,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/4924f734-0ce4-4247-9847-c735643e7b7e.jpg?aki_policy=profile_x_medium,2017-02-01
6250703,https://www.airbnb.com/users/show/6250703,John,Cheers John,N/A,0,64,false,https://a0.muscache.com/im/users/6250703/profile_pic/1367923775/original.jpg?aki_policy=profile_x_medium,2013-05-06
5605429,https://www.airbnb.com/users/show/5605429,Eddy,"Hello Bonjour! My name is Eddy. I am passionate about travelling, meeting people and making sure every day is a good day :) My family comes form France, but also Canada... and Italy! I have been living and working in the heart of Dublin for a few years now and really love this lively happy city. You'll love our neighborhood: everything is within a stone throw. And if you are looking for more of a ""Nature"" trip, I'd be happy to tell you about our favorite hikes and walks nearby :) I love Ireland and our home sweet home. I are sure you will too!!",N/A,0,100,false,https://a0.muscache.com/im/pictures/user/7e4c678a-db5f-41eb-bb41-5688cb0da64a.jpg?aki_policy=profile_x_medium,2013-03-24
4884756,https://www.airbnb.com/users/show/4884756,Carole,"France, Paris",N/A,0,0,false,https://a0.muscache.com/im/users/4884756/profile_pic/1434719566/original.jpg?aki_policy=profile_x_medium,2013-01-28
76715211,https://www.airbnb.com/users/show/76715211,Marian,"I love travelling myself and meeting lots of fellow travellers. I enjoy art, music, theatre spending time with friends but most of all dancing especially Argentine Tango. I love living in Donegal and helping guests to discover its beauty is a pleasure.",within an hour,100,88,true,https://z0.muscache.cn/im/pictures/user/28daa9ca-59a3-404e-8095-37620a784503.jpg?aki_policy=profile_x_medium,2016-06-09
54327854,https://www.airbnb.com/users/show/54327854,John,"Mostly a sole traveller, who's fascinated by the diversity of life on this planet, with a particular penchant for south-east Asia (Thailand) right now. Love cultural things (music, art, etc.), Gaelic Games, languages, and science.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/5187344f-2617-4736-b1d2-51a8f1abeff8.jpg?aki_policy=profile_x_medium,2016-01-12
40260253,https://www.airbnb.com/users/show/40260253,Laura,,N/A,0,0,false,https://a0.muscache.com/im/users/40260253/profile_pic/1438511095/original.jpg?aki_policy=profile_x_medium,2015-08-02
4512533,https://www.airbnb.com/users/show/4512533,Lee,I'm 27 years old and work in digital marketing here in Dublin. I like to travel in cool and interesting ways and Air B'n'B seems like a great way to do that. Of course it means being respectful of other's peoples homes but that's a core value of mine so it's not much of an issue. I don't drink or smoke and a sweet tooth is about the worst vice I have. It might take a while for me to build up the required endorsements on here so in the meantime if you want to know anymore let me know. Lee,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/631a5d61-db08-40b6-b86f-eb4037352b08.jpg?aki_policy=profile_x_medium,2012-12-28
114811592,https://www.airbnb.com/users/show/114811592,Jayesh,,N/A,0,50,false,https://z0.muscache.cn/im/pictures/user/273290c1-27d2-40f9-8aa7-516aa4eba38b.jpg?aki_policy=profile_x_medium,2017-02-04
